query_index,gt_rank,ap,precision_5,precision_10,recall_5,recall_10,f1_5,f1_10
723,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
724,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
726,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
727,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
730,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
731,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
732,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
733,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
734,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
735,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
736,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
737,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
743,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
744,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
746,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
748,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
750,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
752,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
753,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
754,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
755,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
757,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
758,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
760,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
761,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
762,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
763,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
764,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
765,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
769,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
770,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
772,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
773,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
774,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
775,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
776,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
777,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
779,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
781,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
782,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
784,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
787,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
788,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
789,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
790,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
791,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
792,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
793,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
795,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
796,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
798,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
800,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
803,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
804,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
805,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
807,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
808,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
812,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
814,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
815,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
816,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
817,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
818,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
819,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
821,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
823,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
825,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
827,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
828,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
831,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
832,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
833,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
834,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
835,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
837,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
840,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
841,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
842,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
843,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
845,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
846,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
849,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
850,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
853,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
857,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
858,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
859,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
862,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
863,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
864,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
865,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
867,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
868,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
869,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
871,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
872,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
873,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
874,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
875,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
876,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
877,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
878,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
879,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
881,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
882,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
883,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
884,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
885,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
887,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
888,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
889,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
890,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
891,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
892,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
893,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
894,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
895,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
896,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
897,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
898,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
899,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
900,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
901,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
904,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
905,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
906,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
907,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
909,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
910,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
911,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
912,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
913,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
914,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
917,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
918,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
919,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
920,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
921,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
922,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
923,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
924,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
925,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
926,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
927,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
928,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
929,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
930,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
933,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
934,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
935,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
936,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
938,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
939,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
940,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
942,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
943,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
944,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
945,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
946,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
947,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
948,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
949,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
950,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
951,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
952,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
953,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
954,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
955,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
956,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
957,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
958,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
959,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
961,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
962,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
964,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
965,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
966,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
968,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
969,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
970,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
973,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
974,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
975,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
976,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
977,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
979,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
981,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
982,9,0.1111111111111111,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
983,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
984,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
985,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
986,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
987,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,8,0.125,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
989,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
990,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
992,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
993,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
994,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
995,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
997,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
998,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
999,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1000,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1001,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1002,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1003,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1004,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1005,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1006,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1008,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1009,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1011,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1012,5,0.2,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1013,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1017,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1019,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1020,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1021,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1022,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1023,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1024,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1025,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1026,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1027,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1029,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1032,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1033,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1034,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1035,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1036,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1037,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1038,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1039,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1040,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1043,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1044,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1045,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1047,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1048,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1049,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1051,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1052,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1053,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1056,10,0.1,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1057,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1059,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1060,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1061,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1062,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1063,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1065,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1067,7,0.14285714285714285,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1068,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1070,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1071,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,4,0.25,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1074,6,0.16666666666666666,0.0,0.1,0.0,1.0,0.0,0.18181818181818182
1075,3,0.3333333333333333,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1076,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1077,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1080,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1081,2,0.5,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
1082,1,1.0,0.2,0.1,1.0,1.0,0.33333333333333337,0.18181818181818182
